date,day_of_year,month,actual_wh,direct_point_wh,direct_q10_wh,mc_mean_point_wh,mc_p10_point_wh,mc_p50_point_wh,mc_p90_point_wh,mc_mean_q10_wh,mc_p50_q10_wh,analog_unique_days
2022-07-08,189,7,60981.0,67041.59375,29717.849609375,78620.42484863281,36345.78515625,81863.34375,112920.0546875,50111.11576611328,46143.2890625,198
2022-07-09,190,7,78551.0,81671.2265625,37496.31640625,79477.17869726563,38109.7234375,81590.0234375,112920.0546875,50562.89709277344,45638.5,196
2022-07-10,191,7,89843.0,81391.71875,39206.5703125,78864.01804101563,36009.52734375,84475.921875,112097.0234375,49673.82189941406,45638.5,197
2022-07-11,192,7,86593.0,92578.4375,50736.109375,78673.94312109375,38047.046875,81863.34375,112097.0234375,49941.860971679685,45903.171875,194
2022-07-12,193,7,45071.0,64030.90625,47632.80859375,78319.71341699219,36009.52734375,83991.68359375,110686.4609375,49365.415720703124,46143.2890625,193
2022-07-13,194,7,69265.0,77825.71875,37756.92578125,78113.84088574219,36345.78515625,81887.08203125,110817.3125,49262.752990234374,45638.5,194
2022-07-14,195,7,103388.0,99388.4921875,65533.4140625,79251.23999902344,40899.227343750004,83507.4453125,110105.9375,50034.01167626953,45903.171875,193
2022-07-15,196,7,92729.0,80904.5625,46214.08984375,79401.81840429688,40987.89453125,83507.4453125,108925.84375,49781.88985791016,47229.26953125,192
2022-07-16,197,7,70359.0,69497.4609375,30904.658203125,78553.41457226562,38109.7234375,82819.4140625,108529.09375,49517.17817041016,46143.2890625,191
2022-07-17,198,7,95600.0,92331.6484375,60747.58984375,79984.58158789063,43325.29296875,83163.4296875,109638.13437500001,50789.66327832031,47209.3515625,189
2022-07-18,199,7,72846.0,82290.1328125,46178.87109375,80129.80042382813,40101.22265625,85489.25,110067.8984375,51128.04851757812,49793.9921875,189
2022-07-19,200,7,103277.0,104000.4296875,88753.2265625,79352.77711328125,40101.22265625,82744.1484375,109590.3828125,50579.17729248047,47229.26953125,188
2022-07-20,201,7,104324.0,104706.375,92722.25,78249.71871484375,38116.6875,82668.8828125,108405.35,49524.639457214354,46143.2890625,186
2022-07-21,202,7,97180.0,100060.8125,72763.484375,78369.02543066406,39066.59375,82668.8828125,109590.3828125,50060.78713049316,48928.359375,185
2022-07-22,203,7,48095.0,59908.55859375,25637.0546875,78904.03563085938,43358.684375,81887.08203125,108482.84375,50007.912059783936,45903.171875,182
2022-07-23,204,7,76643.0,75209.1953125,38424.953125,80530.56096289062,43325.29296875,85489.25,108482.84375,51452.481058685305,50371.484375,184
2022-07-24,205,7,90073.0,87910.8671875,59780.80078125,78989.16979882812,40987.89453125,82668.8828125,107689.546875,50358.907281463624,48419.3828125,181
2022-07-25,206,7,108922.0,101567.390625,79191.84375,80035.59609960938,40987.89453125,85217.91796875,109279.6328125,51802.70699630737,50371.484375,182
2022-07-26,207,7,54992.0,62989.98046875,30335.771484375,79487.57245996094,40101.22265625,83507.4453125,109590.3828125,51313.150513458255,49793.9921875,181
2022-07-27,208,7,50691.0,57892.546875,30945.826171875,78624.39466796875,38109.7234375,85034.2421875,108482.84375,50805.08559002686,49793.9921875,179
2022-07-28,209,7,104279.0,100012.8671875,68634.4453125,80110.99029199219,38116.6875,85568.7421875,109580.525,52458.159645141604,50463.896484375,178
2022-07-29,210,7,80819.0,82821.640625,49678.96875,81398.48896679688,43362.39453125,86057.6640625,109590.3828125,53607.76138305664,50975.1171875,177
2022-07-30,211,7,71884.0,72868.8125,41461.41796875,79328.2800390625,40101.22265625,82819.4140625,108482.84375,51163.26170529175,49896.94921875,176
2022-07-31,212,7,109750.0,108022.265625,83756.984375,80380.46594042968,43362.39453125,85459.51171875,109309.6125,52780.8556725769,50371.484375,176
2022-08-01,213,8,49571.0,56723.1875,27478.642578125,81935.17817382813,47255.4703125,86307.078125,108519.03125,53752.34121606445,51513.923828125,175
2022-08-02,214,8,109778.0,106536.3671875,77791.6484375,81808.97734863282,47255.4703125,85871.4453125,108482.84375,53367.86645275879,50547.18359375,174
2022-08-03,215,8,108414.0,105650.1328125,86135.03125,81140.58245410156,44302.07187500001,85964.5546875,109590.01953125,54352.533500793455,50667.1875,173
2022-08-04,216,8,96936.0,100003.421875,75764.484375,81321.60455273438,44406.48046875,85401.59375,108519.03125,53951.717944610595,50610.806640625,171
2022-08-05,217,8,56856.0,64725.62890625,34937.9921875,81038.69620898437,44406.48046875,85034.2421875,109279.6328125,53459.586686676026,50380.609375,172
2022-08-06,218,8,101850.0,102191.9609375,65682.703125,80446.14989453125,40842.32421875,85224.9453125,108007.7265625,52513.018944488525,50371.484375,172
2022-08-07,219,8,77710.0,92707.609375,61123.31640625,80581.0971640625,40842.32421875,85401.59375,108482.84375,53419.728616394044,50667.1875,171
2022-08-08,220,8,85279.0,90058.859375,58938.828125,79590.24973828124,40973.3375,82365.1171875,108366.2265625,52124.87965249634,48928.359375,170
2022-08-09,221,8,97503.0,99121.21875,66108.2109375,81783.43322558593,47958.63671875,84346.0703125,108482.84375,54001.2452935791,50371.484375,171
2022-08-10,222,8,102428.0,106368.3359375,84947.9609375,79538.87567285156,40987.89453125,81910.8203125,107947.9375,52261.390292572025,49858.59765625,170
2022-08-11,223,8,104960.0,105374.1796875,86049.9453125,81641.86872363281,40842.32421875,85871.4453125,109279.6328125,54447.61985409546,51020.20703125,172
2022-08-12,224,8,105905.0,103776.2109375,88287.3046875,79892.19061035156,40842.32421875,81863.34375,108377.88828125001,52703.4854781189,48419.3828125,172
2022-08-13,225,8,94187.0,81486.7734375,53252.04296875,80515.56540917969,44556.03125,82819.4140625,108366.2265625,53029.35892062378,48944.796875,170
2022-08-14,226,8,101497.0,99734.1328125,73927.296875,80188.83203125,44406.48046875,83338.6953125,108482.84375,53160.12799133301,48982.93359375,172
2022-08-15,227,8,81830.0,86842.4296875,54688.73828125,78564.196125,40129.63671875,81451.71875,108366.2265625,51660.17704220581,45903.171875,172
2022-08-16,228,8,102568.0,101798.90625,79171.421875,77908.60439355469,40129.63671875,80929.5234375,107947.9375,50735.37202609253,45903.171875,172
2022-08-17,229,8,8407.0,38290.0078125,21089.2421875,77202.3706953125,40842.32421875,78663.140625,107554.0234375,49573.00031854248,45314.640625,172
2022-08-18,230,8,45093.0,50235.859375,28157.5546875,77519.80789648437,39719.232031250016,79110.953125,107554.0234375,49851.724043060305,44496.1875,172
2022-08-19,231,8,38594.0,39523.10546875,13792.9365234375,77946.10026464844,40664.26953125,80929.5234375,107953.91640625,50644.167281921385,45526.8515625,172
2022-08-20,232,8,9610.0,13190.88671875,7256.58740234375,76196.26399462891,35293.859375,79110.953125,107947.9375,49290.09411386109,44496.1875,172
2022-08-21,233,8,29758.0,29213.908203125,15624.2509765625,75060.14854882812,32104.669335937502,78663.140625,107947.9375,48496.40300564575,42581.47265625,172
2022-08-22,234,8,38664.0,46377.00390625,23010.701171875,75405.3330908203,35293.859375,78489.2421875,108007.7265625,48832.833690094,42581.47265625,171
2022-08-23,235,8,42373.0,52402.140625,23197.509765625,74172.22492138672,30979.669921875,75178.3984375,107689.546875,47883.686049987795,41542.015625,172
2022-08-24,236,8,38857.0,43359.72265625,20129.728515625,74192.02313378906,29868.900390625,78663.140625,107689.546875,48432.82607592773,42581.47265625,172
2022-08-25,237,8,81542.0,77021.625,42088.05859375,73263.01325976562,29868.900390625,76791.546875,106102.28125,47105.8525362854,41384.501953125,172
2022-08-26,238,8,85479.0,87953.3046875,57795.6484375,74773.44745117187,32155.91015625,78152.90625,106102.28125,47595.59366033936,40982.1015625,171
2022-08-27,239,8,96183.0,88846.1640625,54118.3984375,73602.25219238282,30327.259765625,76770.40625,107554.0234375,47349.91925869751,41381.63671875,171
2022-08-28,240,8,19886.0,23320.791015625,10159.0498046875,74759.08042626953,32155.91015625,76791.546875,105797.8671875,48092.89361697387,42581.47265625,171
2022-08-29,241,8,41137.0,39950.703125,14794.5205078125,73208.05027734375,30327.259765625,78152.90625,105797.8671875,46330.53482781982,41381.63671875,172
2022-08-30,242,8,80660.0,72352.8046875,36341.2265625,73165.15548925781,30328.0455078125,76812.6875,105369.515625,45968.77465933227,41132.08203125,172
